1	 1	 0	 1	 0.9248	 60	 60	 1	 0
1	 2	 1	 1	 2.2048	 -60	 0	 0	 1
1	 3	 0	 1	 0.7401	 60	 60	 1	 0
1	 4	 0	 -1	 -1.0000	 -60	 0	 -1	 -1
1	 5	 0	 1	 0.5921	 60	 60	 1	 0
1	 6	 1	 -1	 -1.0000	 -60	 0	 -1	 -1
1	 7	 1	 0	 3.3556	 -60	 -60	 0	 0
1	 8	 0	 -1	 -1.0000	 -60	 -120	 -1	 -1
1	 9	 0	 0	 2.6266	 60	 -60	 1	 0
1	 10	 0	 0	 0.6047	 60	 0	 1	 0
1	 11	 0	 1	 0.5190	 60	 60	 1	 0
1	 12	 0	 1	 0.8030	 -60	 0	 0	 0
1	 13	 0	 -1	 -1.0000	 -60	 -60	 -1	 -1
1	 14	 0	 1	 2.1533	 -60	 -120	 0	 1
1	 15	 0	 1	 0.4565	 -60	 -180	 0	 0
1	 16	 0	 1	 1.9410	 60	 -120	 1	 1
1	 17	 1	 0	 0.5197	 -60	 -180	 0	 0
1	 18	 0	 1	 0.2958	 60	 -120	 1	 1
1	 19	 0	 1	 0.1019	 60	 -60	 1	 0
1	 20	 0	 1	 0.6524	 60	 0	 1	 0
1	 21	 0	 0	 0.6034	 -60	 -60	 0	 1
1	 22	 0	 -1	 -1.0000	 -60	 -120	 -1	 -1
1	 23	 0	 0	 0.3563	 60	 -60	 1	 1
1	 24	 0	 0	 0.0072	 60	 0	 1	 0
1	 25	 0	 0	 0.0068	 -60	 -60	 0	 0
1	 26	 0	 1	 0.1390	 -60	 -120	 0	 0
1	 27	 0	 0	 1.6561	 -60	 -180	 0	 0
1	 28	 0	 -1	 -1.0000	 -60	 -240	 -1	 -1
1	 29	 0	 0	 0.1059	 -60	 -300	 0	 0
1	 30	 0	 -1	 -1.0000	 -60	 -360	 -1	 -1
1	 31	 0	 0	 0.3946	 60	 -300	 1	 1
1	 32	 0	 1	 0.6038	 60	 -240	 1	 0
1	 33	 0	 -1	 -1.0000	 -60	 -300	 -1	 -1
1	 34	 1	 1	 0.6325	 -60	 -360	 0	 1
1	 35	 0	 -1	 -1.0000	 -60	 -420	 -1	 -1
1	 36	 1	 1	 0.6097	 -60	 -480	 0	 0
