1	 1	 0	 1	 2.0074	 -30	 -30	 0	 0
1	 2	 0	 0	 3.8080	 13	 -17	 1	 0
1	 3	 0	 1	 2.1239	 72	 55	 1	 0
1	 4	 0	 1	 1.7561	 -8	 47	 0	 0
1	 5	 0	 1	 0.8534	 37	 84	 1	 0
1	 6	 1	 1	 1.0205	 -1	 83	 0	 0
1	 7	 0	 0	 1.4218	 -16	 67	 0	 1
1	 8	 0	 1	 2.4415	 -39	 28	 0	 0
1	 9	 0	 0	 3.0266	 20	 48	 1	 1
1	 10	 0	 1	 1.4051	 59	 107	 1	 0
1	 11	 0	 0	 0.8199	 -11	 96	 0	 0
1	 12	 0	 0	 5.5843	 26	 122	 1	 0
1	 13	 1	 0	 1.0867	 0	 122	 0	 0
1	 14	 0	 1	 0.9036	 7	 129	 1	 0
1	 15	 1	 1	 1.0373	 -1	 128	 0	 0
1	 16	 0	 1	 1.5889	 53	 181	 1	 0
1	 17	 0	 0	 0.5859	 72	 253	 1	 0
1	 18	 1	 1	 1.0038	 4	 257	 1	 1
1	 19	 0	 0	 1.8063	 23	 280	 1	 0
1	 20	 0	 0	 1.1376	 90	 370	 1	 0
1	 21	 0	 1	 0.9370	 44	 414	 1	 1
1	 22	 0	 1	 3.0099	 60	 474	 1	 1
1	 23	 0	 1	 0.7866	 31	 505	 1	 1
1	 24	 0	 1	 3.5615	 -26	 479	 0	 0
1	 25	 0	 1	 2.6923	 77	 556	 1	 0
1	 26	 0	 0	 1.1376	 45	 601	 1	 0
1	 27	 1	 1	 6.3867	 8	 609	 1	 0
1	 28	 0	 1	 1.4050	 72	 681	 1	 1
1	 29	 0	 0	 0.7029	 -79	 602	 0	 0
1	 30	 0	 0	 4.5144	 12	 614	 1	 0
1	 31	 0	 0	 3.0767	 5	 619	 1	 0
1	 32	 0	 1	 3.2105	 37	 656	 1	 1
1	 33	 0	 1	 0.9370	 -46	 610	 0	 0
1	 34	 0	 1	 2.1740	 71	 681	 1	 0
1	 35	 0	 1	 0.9202	 -92	 589	 0	 0
1	 36	 0	 0	 1.7896	 14	 603	 1	 0
2	 1	 0	 1	 1.3884	 17	 620	 1	 1
2	 2	 0	 0	 4.1132	 64	 684	 1	 0
2	 3	 0	 0	 2.1072	 41	 725	 1	 0
2	 4	 0	 0	 0.9035	 7	 732	 1	 0
2	 5	 0	 1	 0.7698	 63	 795	 1	 0
2	 6	 0	 1	 0.5190	 50	 845	 1	 1
2	 7	 0	 0	 0.4689	 -86	 759	 0	 0
2	 8	 1	 0	 1.9734	 2	 761	 1	 0
2	 9	 0	 1	 0.8701	 74	 835	 1	 1
2	 10	 0	 0	 0.8033	 45	 880	 1	 1
2	 11	 0	 1	 0.8534	 -46	 834	 0	 0
2	 12	 0	 1	 1.4719	 36	 870	 1	 0
2	 13	 0	 1	 3.9460	 66	 936	 1	 1
2	 14	 0	 0	 2.8260	 31	 967	 1	 1
2	 15	 0	 1	 0.7364	 39	 1006	 1	 0
2	 16	 0	 0	 0.8367	 44	 1050	 1	 1
2	 17	 0	 0	 1.7394	 66	 1116	 1	 1
2	 18	 0	 1	 0.6026	 21	 1137	 1	 1
2	 19	 0	 1	 2.8093	 -9	 1128	 0	 0
2	 20	 0	 0	 4.7150	 59	 1187	 1	 1
2	 21	 0	 1	 1.7393	 -16	 1171	 0	 1
2	 22	 1	 1	 1.9567	 3	 1174	 1	 1
2	 23	 0	 0	 1.7060	 77	 1251	 1	 1
2	 24	 1	 0	 0.9871	 -6	 1245	 0	 1
2	 25	 0	 0	 2.4749	 51	 1296	 1	 0
2	 26	 0	 1	 0.8534	 -18	 1278	 0	 1
2	 27	 0	 1	 1.7895	 14	 1292	 1	 0
2	 28	 0	 1	 1.2546	 63	 1355	 1	 1
2	 29	 0	 1	 1.1041	 39	 1394	 1	 0
2	 30	 0	 1	 2.6588	 24	 1418	 1	 1
2	 31	 0	 1	 1.0707	 86	 1504	 1	 0
2	 32	 0	 0	 3.0600	 37	 1541	 1	 0
2	 33	 0	 0	 1.4385	 81	 1622	 1	 0
2	 34	 0	 1	 4.0965	 20	 1642	 1	 0
2	 35	 0	 1	 0.8200	 11	 1653	 1	 0
2	 36	 0	 0	 1.0707	 34	 1687	 1	 1
3	 1	 0	 0	 1.9233	 83	 1770	 1	 1
3	 2	 1	 1	 1.1308	 0	 1770	 1	 0
3	 3	 1	 0	 3.2940	 -1	 1769	 0	 0
3	 4	 0	 0	 1.9400	 3	 1772	 1	 1
3	 5	 0	 1	 1.2880	 19	 1791	 1	 1
3	 6	 0	 0	 1.6725	 78	 1869	 1	 0
3	 7	 0	 1	 1.4552	 57	 1926	 1	 1
3	 8	 0	 0	 2.9932	 12	 1938	 1	 1
3	 9	 0	 -1	 -1.0000	 0	 1938	 -1	 -1
3	 10	 0	 1	 3.1436	 4	 1942	 1	 0
3	 11	 0	 1	 2.8428	 16	 1958	 1	 1
3	 12	 0	 -1	 -1.0000	 0	 1958	 -1	 -1
3	 13	 0	 1	 1.1041	 39	 1997	 1	 1
3	 14	 0	 0	 3.0266	 30	 2027	 1	 0
3	 15	 0	 0	 2.1406	 81	 2108	 1	 1
3	 16	 0	 1	 3.3442	 56	 2164	 1	 0
3	 17	 0	 0	 3.4278	 33	 2197	 1	 0
3	 18	 0	 1	 2.6087	 66	 2263	 1	 1
3	 19	 0	 1	 4.3974	 -62	 2201	 0	 1
3	 20	 0	 1	 4.3974	 7	 2208	 1	 1
3	 21	 0	 -1	 -1.0000	 0	 2208	 -1	 -1
3	 22	 1	 1	 6.3532	 -8	 2200	 0	 1
3	 23	 0	 1	 0.9036	 82	 2282	 1	 0
3	 24	 0	 1	 1.2546	 40	 2322	 1	 0
3	 25	 0	 1	 3.5782	 34	 2356	 1	 1
3	 26	 0	 1	 1.4218	 -44	 2312	 0	 1
3	 27	 0	 0	 4.1967	 18	 2330	 1	 1
3	 28	 0	 1	 4.6983	 4	 2334	 1	 0
3	 29	 0	 0	 1.5054	 -14	 2320	 0	 1
3	 30	 0	 0	 2.4415	 39	 2359	 1	 0
3	 31	 0	 0	 1.2880	 38	 2397	 1	 1
3	 32	 0	 1	 0.8032	 12	 2409	 1	 0
3	 33	 0	 1	 1.6725	 -19	 2390	 0	 0
3	 34	 0	 1	 3.1770	 3	 2393	 1	 0
3	 35	 0	 -1	 -1.0000	 0	 2393	 -1	 -1
3	 36	 0	 0	 3.9794	 24	 2417	 1	 0
4	 1	 0	 0	 0.8369	 75	 2492	 1	 0
4	 2	 0	 1	 0.7196	 16	 2508	 1	 0
4	 3	 0	 1	 2.6588	 11	 2519	 1	 0
4	 4	 1	 1	 1.0867	 0	 2519	 0	 1
4	 5	 0	 0	 4.8821	 29	 2548	 1	 1
4	 6	 0	 1	 2.4248	 79	 2627	 1	 0
4	 7	 0	 1	 2.6755	 -21	 2606	 0	 1
4	 8	 0	 0	 0.8200	 84	 2690	 1	 1
4	 9	 0	 1	 3.1269	 4	 2694	 1	 0
4	 10	 0	 1	 1.4218	 58	 2752	 1	 1
4	 11	 0	 1	 2.1239	 58	 2810	 1	 1
4	 12	 0	 0	 1.7561	 15	 2825	 1	 1
4	 13	 1	 1	 1.1113	 0	 2825	 0	 1
4	 14	 0	 1	 3.3776	 71	 2896	 1	 0
4	 15	 0	 0	 0.9370	 -5	 2891	 0	 1
4	 16	 0	 1	 2.8427	 62	 2953	 1	 1
4	 17	 0	 1	 3.2439	 57	 3010	 1	 1
4	 18	 0	 0	 0.9203	 12	 3022	 1	 1
4	 19	 0	 1	 1.8063	 42	 3064	 1	 0
4	 20	 0	 1	 1.9401	 42	 3106	 1	 0
4	 21	 0	 0	 1.2713	 42	 3148	 1	 0
4	 22	 1	 1	 1.9734	 -5	 3143	 0	 1
4	 23	 1	 1	 1.0883	 0	 3143	 0	 0
4	 24	 0	 1	 1.5054	 28	 3171	 1	 1
4	 25	 0	 1	 1.8898	 31	 3202	 1	 0
4	 26	 0	 1	 3.0266	 30	 3232	 1	 1
4	 27	 0	 1	 1.1041	 23	 3255	 1	 1
4	 28	 0	 0	 4.6480	 4	 3259	 1	 1
4	 29	 1	 1	 2.1064	 0	 3259	 1	 1
4	 30	 0	 0	 0.9537	 54	 3313	 1	 0
4	 31	 0	 1	 0.9704	 -81	 3232	 0	 0
4	 32	 1	 0	 2.1102	 0	 3232	 1	 1
4	 33	 0	 0	 1.6725	 85	 3317	 1	 1
4	 34	 0	 1	 3.1938	 58	 3375	 1	 1
4	 35	 0	 0	 3.7287	 25	 3400	 1	 0
4	 36	 0	 0	 2.1406	 29	 3429	 1	 0
5	 1	 0	 0	 0.9034	 -88	 3341	 0	 0
5	 2	 0	 1	 0.6862	 -67	 3274	 0	 0
5	 3	 0	 -1	 -1.0000	 0	 3274	 -1	 -1
5	 4	 0	 1	 2.9597	 37	 3311	 1	 0
5	 5	 0	 1	 1.6056	 26	 3337	 1	 0
5	 6	 0	 1	 2.2409	 28	 3365	 1	 0
5	 7	 0	 0	 2.5250	 67	 3432	 1	 0
5	 8	 0	 1	 3.0099	 -11	 3421	 0	 0
5	 9	 0	 1	 1.7060	 18	 3439	 1	 0
5	 10	 0	 -1	 -1.0000	 0	 3439	 -1	 -1
5	 11	 0	 0	 4.9156	 -2	 3437	 0	 1
5	 12	 0	 -1	 -1.0000	 0	 3437	 -1	 -1
5	 13	 0	 0	 1.8230	 -64	 3373	 0	 1
5	 14	 0	 0	 0.5191	 50	 3423	 1	 0
5	 15	 0	 0	 3.1938	 6	 3429	 1	 0
5	 16	 0	 1	 4.6481	 9	 3438	 1	 1
5	 17	 0	 1	 4.7651	 3	 3441	 1	 1
5	 18	 0	 1	 1.0206	 87	 3528	 1	 1
5	 19	 0	 0	 0.7865	 93	 3621	 1	 0
5	 20	 0	 0	 1.5889	 -12	 3609	 0	 0
5	 21	 1	 0	 9.4793	 18	 3627	 1	 1
5	 22	 0	 1	 1.0038	 26	 3653	 1	 1
5	 23	 0	 1	 0.7029	 79	 3732	 1	 1
5	 24	 0	 0	 0.7531	 14	 3746	 1	 0
5	 25	 0	 1	 1.4050	 -29	 3717	 0	 1
5	 26	 0	 1	 0.8032	 47	 3764	 1	 1
5	 27	 1	 1	 1.0038	 4	 3768	 1	 0
5	 28	 0	 0	 0.6026	 46	 3814	 1	 1
5	 29	 0	 1	 5.3168	 54	 3868	 1	 0
5	 30	 0	 -1	 -1.0000	 0	 3868	 -1	 -1
5	 31	 1	 1	 2.1064	 0	 3868	 0	 0
5	 32	 0	 1	 3.2105	 -3	 3865	 0	 1
5	 33	 0	 1	 3.9961	 -22	 3843	 0	 1
5	 34	 0	 -1	 -1.0000	 0	 3843	 -1	 -1
5	 35	 0	 1	 1.3719	 17	 3860	 1	 0
5	 36	 1	 0	 7.2058	 2	 3862	 1	 1
6	 1	 0	 0	 1.6725	 85	 3947	 1	 1
6	 2	 0	 1	 1.8898	 31	 3978	 1	 1
6	 3	 0	 1	 3.9293	 48	 4026	 1	 0
6	 4	 1	 0	 1.0867	 0	 4026	 0	 1
6	 5	 0	 -1	 -1.0000	 0	 4026	 -1	 -1
6	 6	 1	 1	 2.1318	 0	 4026	 1	 1
6	 7	 1	 1	 0.9203	 6	 4032	 1	 0
6	 8	 0	 1	 1.1376	 90	 4122	 1	 0
6	 9	 0	 1	 1.6725	 -19	 4103	 0	 1
6	 10	 0	 1	 1.5221	 40	 4143	 1	 0
6	 11	 0	 0	 1.7561	 15	 4158	 1	 1
6	 12	 0	 1	 3.2443	 -4	 4154	 0	 1
6	 13	 1	 0	 3.2773	 3	 4157	 1	 0
6	 14	 1	 1	 1.0867	 0	 4157	 1	 1
6	 15	 0	 0	 1.7728	 24	 4181	 1	 0
6	 16	 0	 0	 1.8230	 76	 4257	 1	 1
6	 17	 1	 0	 3.4270	 0	 4257	 1	 1
6	 18	 0	 1	 1.3884	 33	 4290	 1	 1
6	 19	 0	 1	 3.3275	 36	 4326	 1	 1
6	 20	 0	 0	 1.6391	 86	 4412	 1	 1
6	 21	 0	 1	 3.1102	 -59	 4353	 0	 1
6	 22	 0	 0	 4.7150	 8	 4361	 1	 1
6	 23	 0	 0	 2.6756	 -24	 4337	 0	 0
6	 24	 0	 1	 1.1877	 21	 4358	 1	 1
6	 25	 0	 1	 3.8293	 25	 4383	 1	 1
6	 26	 1	 1	 3.4564	 0	 4383	 0	 1
6	 27	 0	 0	 0.7865	 12	 4395	 1	 0
6	 28	 1	 1	 5.9354	 24	 4419	 1	 1
6	 29	 0	 1	 2.0236	 30	 4449	 1	 0
6	 30	 0	 0	 1.8731	 5	 4454	 1	 1
6	 31	 0	 1	 3.3609	 -28	 4426	 0	 0
6	 32	 0	 1	 2.3580	 -54	 4372	 0	 0
6	 33	 1	 1	 0.9370	 10	 4382	 1	 0
6	 34	 0	 0	 1.1710	 65	 4447	 1	 0
6	 35	 0	 1	 2.2075	 -57	 4390	 0	 1
6	 36	 0	 1	 0.6361	 47	 4437	 1	 0
7	 1	 0	 0	 0.8534	 46	 4483	 1	 0
7	 2	 0	 1	 1.7227	 8	 4491	 1	 0
7	 3	 0	 1	 1.5388	 26	 4517	 1	 0
7	 4	 0	 1	 1.8230	 12	 4529	 1	 1
7	 5	 0	 -1	 -1.0000	 0	 4529	 -1	 -1
7	 6	 0	 1	 1.3716	 82	 4611	 1	 1
7	 7	 0	 0	 1.0373	 43	 4654	 1	 1
7	 8	 0	 1	 3.7287	 25	 4679	 1	 0
7	 9	 0	 0	 4.3472	 62	 4741	 1	 0
7	 10	 0	 1	 0.6695	 46	 4787	 1	 0
7	 11	 0	 1	 2.8260	 63	 4850	 1	 1
7	 12	 0	 1	 1.5889	 -69	 4781	 0	 1
7	 13	 0	 0	 4.5478	 40	 4821	 1	 0
7	 14	 0	 1	 2.7591	 -9	 4812	 0	 1
7	 15	 0	 1	 1.1042	 90	 4902	 1	 1
7	 16	 1	 0	 8.3760	 14	 4916	 1	 1
7	 17	 0	 1	 0.9203	 12	 4928	 1	 0
7	 18	 1	 0	 1.0373	 0	 4928	 1	 1
7	 19	 0	 1	 2.4415	 -26	 4902	 0	 0
7	 20	 0	 1	 1.3048	 19	 4921	 1	 0
7	 21	 0	 0	 4.4475	 13	 4934	 1	 1
7	 22	 1	 0	 0.9370	 10	 4944	 1	 0
7	 23	 0	 1	 0.8367	 10	 4954	 1	 1
7	 24	 0	 1	 2.6922	 -21	 4933	 0	 0
7	 25	 0	 1	 0.5023	 76	 5009	 1	 1
7	 26	 0	 1	 1.5555	 35	 5044	 1	 1
7	 27	 1	 0	 1.0039	 4	 5048	 1	 1
7	 28	 0	 1	 1.4050	 -16	 5032	 0	 1
7	 29	 0	 1	 2.0904	 38	 5070	 1	 0
7	 30	 0	 1	 4.5812	 -10	 5060	 0	 0
7	 31	 0	 -1	 -1.0000	 0	 5060	 -1	 -1
7	 32	 0	 1	 3.3609	 17	 5077	 1	 0
7	 33	 0	 1	 2.7257	 76	 5153	 1	 1
7	 34	 0	 0	 2.9096	 14	 5167	 1	 0
7	 35	 0	 0	 0.9203	 -6	 5161	 0	 1
7	 36	 0	 1	 1.5221	 28	 5189	 1	 1
8	 1	 0	 1	 0.9704	 36	 5225	 1	 0
8	 2	 1	 1	 1.9734	 5	 5230	 1	 0
8	 3	 0	 1	 1.9567	 -42	 5188	 0	 1
8	 4	 0	 0	 2.4081	 79	 5267	 1	 0
8	 5	 0	 0	 4.5980	 10	 5277	 1	 0
8	 6	 0	 1	 1.8564	 5	 5282	 1	 1
8	 7	 1	 0	 0.9537	 9	 5291	 1	 1
8	 8	 0	 1	 3.1771	 6	 5297	 1	 0
8	 9	 0	 1	 0.9871	 35	 5332	 1	 1
8	 10	 0	 0	 3.4946	 54	 5386	 1	 1
8	 11	 0	 0	 2.1406	 37	 5423	 1	 0
8	 12	 1	 1	 3.4279	 0	 5423	 0	 0
8	 13	 1	 0	 1.0922	 0	 5423	 1	 1
8	 14	 1	 0	 6.2529	 23	 5446	 1	 1
8	 15	 0	 1	 0.8032	 -23	 5423	 0	 0
8	 16	 0	 0	 3.9460	 23	 5446	 1	 1
8	 17	 0	 0	 0.9035	 92	 5538	 1	 0
8	 18	 0	 1	 4.9657	 1	 5539	 1	 1
8	 19	 0	 1	 3.7287	 13	 5552	 1	 0
8	 20	 0	 1	 0.9202	 -6	 5546	 0	 1
8	 21	 0	 1	 2.5752	 25	 5571	 1	 0
8	 22	 0	 1	 1.6057	 69	 5640	 1	 1
8	 23	 1	 1	 0.9370	 5	 5645	 1	 0
8	 24	 0	 1	 2.3078	 40	 5685	 1	 1
8	 25	 0	 1	 2.6755	 65	 5750	 1	 1
8	 26	 0	 1	 1.2546	 42	 5792	 1	 0
8	 27	 0	 0	 0.6194	 -35	 5757	 0	 0
8	 28	 0	 1	 1.4552	 -30	 5727	 0	 0
8	 29	 0	 1	 0.6528	 46	 5773	 1	 1
8	 30	 0	 1	 0.7698	 -90	 5683	 0	 1
8	 31	 0	 1	 1.3716	 17	 5700	 1	 0
8	 32	 0	 0	 1.5722	 43	 5743	 1	 1
8	 33	 0	 1	 0.7029	 33	 5776	 1	 1
8	 34	 1	 1	 1.9734	 -5	 5771	 0	 1
8	 35	 0	 0	 1.6391	 86	 5857	 1	 0
8	 36	 0	 1	 1.3382	 41	 5898	 1	 0
9	 1	 0	 0	 2.3245	 40	 5938	 1	 0
9	 2	 0	 0	 3.5949	 53	 5991	 1	 0
9	 3	 0	 0	 1.8062	 13	 6004	 1	 1
9	 4	 0	 0	 1.3549	 -30	 5974	 0	 1
9	 5	 0	 0	 1.4719	 36	 6010	 1	 1
9	 6	 1	 0	 0.9871	 -6	 6004	 0	 1
9	 7	 0	 1	 2.1239	 58	 6062	 1	 1
9	 8	 0	 0	 1.1877	 -21	 6041	 0	 1
9	 9	 0	 1	 3.1771	 3	 6044	 1	 1
9	 10	 0	 0	 5.4839	 -28	 6016	 0	 1
9	 11	 1	 0	 6.3031	 45	 6061	 1	 0
9	 12	 0	 1	 5.2165	 55	 6116	 1	 0
9	 13	 0	 0	 0.9704	 27	 6143	 1	 0
9	 14	 0	 0	 1.6391	 26	 6169	 1	 1
9	 15	 0	 1	 4.1468	 64	 6233	 1	 1
9	 16	 0	 0	 3.7287	 13	 6246	 1	 1
9	 17	 0	 0	 1.8230	 6	 6252	 1	 1
9	 18	 1	 0	 0.9871	 -3	 6249	 0	 1
9	 19	 0	 1	 2.1406	 -37	 6212	 0	 1
9	 20	 0	 1	 0.8032	 -45	 6167	 0	 1
9	 21	 0	 0	 1.0540	 40	 6207	 1	 0
9	 22	 0	 1	 1.2713	 39	 6246	 1	 0
9	 23	 0	 1	 1.2044	 45	 6291	 1	 0
9	 24	 0	 0	 1.8731	 10	 6301	 1	 0
9	 25	 0	 1	 1.9734	 61	 6362	 1	 1
9	 26	 1	 0	 1.1119	 0	 6362	 1	 1
9	 27	 0	 1	 1.0540	 69	 6431	 1	 1
9	 28	 0	 1	 0.8701	 17	 6448	 1	 1
